,Date,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,Handedness
0,2018-05-04,NYY,1266,10.8%,23.9%,0.5,.254,.338,.453,.791,.199,.304,174,25.7,.340,113,Vs. All
1,2018-05-04,ATL,1262,8.7%,19.8%,0.4,.276,.345,.456,.801,.180,.322,175,27.1,.342,112,Vs. All
2,2018-05-04,OAK,1237,8.7%,24.3%,0.4,.257,.331,.438,.769,.180,.316,162,17.7,.332,112,Vs. All
3,2018-05-04,BOS,1271,7.9%,19.1%,0.4,.269,.333,.458,.792,.189,.305,174,25.0,.339,110,Vs. All
4,2018-05-04,TBR,1158,8.3%,22.9%,0.4,.264,.333,.410,.743,.146,.324,144,8.6,.324,107,Vs. All
5,2018-05-04,SEA,1154,6.8%,20.2%,0.3,.254,.314,.430,.745,.176,.290,140,5.0,.320,106,Vs. All
6,2018-05-04,LAA,1237,7.8%,19.7%,0.4,.254,.319,.429,.747,.174,.288,152,7.5,.322,106,Vs. All
7,2018-05-04,HOU,1302,9.8%,23.2%,0.4,.253,.330,.397,.727,.143,.312,156,3.4,.318,104,Vs. All
8,2018-05-04,TOR,1281,10.1%,22.7%,0.4,.234,.319,.431,.751,.197,.270,158,8.6,.323,104,Vs. All
9,2018-05-04,CHW,1149,7.7%,24.3%,0.3,.242,.312,.412,.724,.170,.294,134,-0.1,.315,99,Vs. All
10,2018-05-04,CLE,1257,8.0%,22.1%,0.4,.248,.317,.428,.744,.180,.288,154,6.8,.321,98,Vs. All
11,2018-05-04,WSN,1289,11.1%,21.1%,0.5,.245,.334,.410,.744,.165,.284,157,6.3,.321,98,Vs. All
12,2018-05-04,PIT,1270,8.7%,19.6%,0.4,.255,.324,.409,.733,.155,.295,149,0.3,.315,98,Vs. All
13,2018-05-04,MIN,1101,9.3%,22.9%,0.4,.242,.315,.417,.732,.174,.290,131,2.3,.317,97,Vs. All
14,2018-05-04,LAD,1267,9.6%,21.5%,0.4,.243,.323,.396,.719,.154,.293,144,-4.3,.312,97,Vs. All
15,2018-05-04,STL,1150,9.9%,22.8%,0.4,.236,.319,.394,.713,.158,.279,130,-4.4,.311,95,Vs. All
16,2018-05-04,CHC,1142,8.1%,21.7%,0.4,.244,.322,.403,.724,.158,.297,131,-2.1,.314,95,Vs. All
17,2018-05-04,DET,1198,7.3%,19.9%,0.4,.254,.314,.404,.719,.151,.301,135,-5.3,.309,94,Vs. All
18,2018-05-04,NYM,1168,10.2%,23.5%,0.4,.234,.320,.375,.696,.141,.289,125,-11.5,.304,94,Vs. All
19,2018-05-04,KCR,1231,7.9%,18.7%,0.4,.253,.321,.382,.703,.129,.294,137,-6.9,.308,92,Vs. All
20,2018-05-04,SFG,1211,8.0%,24.1%,0.3,.246,.310,.389,.700,.144,.304,130,-11.9,.303,91,Vs. All
21,2018-05-04,PHI,1188,11.0%,25.6%,0.4,.234,.323,.378,.700,.144,.299,129,-9.4,.306,90,Vs. All
22,2018-05-04,ARI,1198,10.0%,25.7%,0.4,.229,.308,.404,.713,.176,.285,133,-6.8,.308,90,Vs. All
23,2018-05-04,CIN,1245,10.2%,21.1%,0.5,.241,.326,.363,.689,.122,.294,134,-11.8,.304,87,Vs. All
24,2018-05-04,MIL,1240,8.4%,23.1%,0.4,.237,.305,.387,.692,.150,.284,130,-15.3,.301,85,Vs. All
25,2018-05-04,TEX,1283,8.0%,25.3%,0.3,.235,.304,.396,.701,.161,.291,139,-11.3,.304,83,Vs. All
26,2018-05-04,SDP,1235,8.3%,27.3%,0.3,.223,.295,.362,.657,.139,.290,118,-26.8,.288,81,Vs. All
27,2018-05-04,BAL,1206,8.0%,25.0%,0.3,.225,.292,.371,.663,.146,.279,115,-25.7,.288,79,Vs. All
28,2018-05-04,MIA,1177,8.0%,23.6%,0.3,.224,.295,.325,.621,.101,.282,99,-38.3,.275,74,Vs. All
29,2018-05-04,COL,1224,9.2%,24.6%,0.4,.228,.304,.395,.699,.167,.273,131,-12.2,.303,73,Vs. All
0,2018-05-05,NYY,1298,10.8%,24.1%,0.4,.251,.335,.447,.782,.195,.302,174,22.3,.336,111,Vs. All
1,2018-05-05,ATL,1298,8.6%,19.4%,0.4,.274,.342,.451,.793,.176,.318,176,24.5,.339,110,Vs. All
2,2018-05-05,BOS,1311,7.9%,19.0%,0.4,.269,.332,.458,.791,.189,.304,178,25.2,.338,109,Vs. All
3,2018-05-05,LAA,1288,7.7%,19.8%,0.4,.259,.322,.435,.757,.177,.294,162,11.7,.325,109,Vs. All
4,2018-05-05,OAK,1277,8.6%,24.4%,0.4,.252,.325,.429,.755,.177,.309,162,12.4,.327,108,Vs. All
5,2018-05-05,SEA,1205,7.0%,20.3%,0.3,.257,.318,.434,.752,.176,.296,149,8.0,.323,108,Vs. All
6,2018-05-05,TBR,1197,8.6%,22.6%,0.4,.262,.333,.405,.739,.143,.321,147,7.4,.322,106,Vs. All
7,2018-05-05,HOU,1342,9.9%,23.0%,0.4,.252,.330,.396,.726,.143,.309,160,3.1,.318,104,Vs. All
8,2018-05-05,TOR,1314,9.9%,22.8%,0.4,.234,.317,.431,.749,.198,.269,161,7.9,.322,103,Vs. All
9,2018-05-05,CHW,1185,7.4%,24.5%,0.3,.244,.312,.418,.730,.174,.297,140,1.7,.317,100,Vs. All
10,2018-05-05,MIN,1145,9.6%,22.7%,0.4,.245,.319,.419,.738,.174,.293,139,5.3,.320,100,Vs. All
11,2018-05-05,LAD,1307,9.7%,21.7%,0.4,.244,.325,.398,.723,.154,.296,151,-2.1,.314,99,Vs. All
12,2018-05-05,WSN,1325,11.4%,21.1%,0.5,.241,.333,.405,.738,.164,.279,159,4.5,.319,97,Vs. All
13,2018-05-05,CLE,1291,7.9%,22.5%,0.4,.245,.314,.426,.739,.181,.286,156,4.7,.319,97,Vs. All
14,2018-05-05,PIT,1305,8.8%,19.8%,0.4,.252,.322,.405,.726,.153,.291,150,-2.6,.313,96,Vs. All
15,2018-05-05,DET,1238,7.4%,19.8%,0.4,.256,.316,.408,.724,.152,.304,142,-3.1,.312,95,Vs. All
16,2018-05-05,STL,1194,10.1%,22.7%,0.4,.235,.321,.392,.713,.157,.277,136,-4.0,.312,95,Vs. All
17,2018-05-05,CHC,1187,8.0%,21.4%,0.4,.246,.322,.405,.726,.159,.297,137,-1.7,.314,95,Vs. All
18,2018-05-05,SFG,1257,7.9%,23.9%,0.3,.253,.316,.397,.713,.144,.313,140,-6.9,.309,95,Vs. All
19,2018-05-05,NYM,1202,10.1%,23.1%,0.4,.232,.318,.370,.688,.138,.286,126,-14.6,.301,92,Vs. All
20,2018-05-05,ARI,1238,10.3%,25.4%,0.4,.228,.311,.403,.714,.175,.283,139,-6.1,.309,90,Vs. All
21,2018-05-05,PHI,1226,11.2%,25.7%,0.4,.234,.323,.378,.701,.144,.299,134,-9.3,.306,90,Vs. All
22,2018-05-05,KCR,1268,7.9%,18.9%,0.4,.250,.318,.379,.697,.129,.290,139,-9.6,.305,90,Vs. All
23,2018-05-05,MIL,1277,8.6%,22.9%,0.4,.239,.308,.387,.695,.149,.286,135,-14.5,.302,85,Vs. All
24,2018-05-05,CIN,1276,10.1%,21.4%,0.5,.239,.323,.358,.681,.119,.292,134,-15.5,.301,84,Vs. All
25,2018-05-05,SDP,1271,8.4%,27.3%,0.3,.225,.298,.368,.666,.143,.292,125,-23.8,.292,83,Vs. All
26,2018-05-05,TEX,1319,8.0%,25.9%,0.3,.234,.303,.399,.702,.165,.290,142,-11.7,.304,83,Vs. All
27,2018-05-05,BAL,1253,8.1%,25.7%,0.3,.223,.292,.366,.658,.143,.281,118,-28.6,.286,78,Vs. All
28,2018-05-05,MIA,1213,7.7%,23.6%,0.3,.224,.294,.329,.623,.104,.281,103,-39.0,.276,75,Vs. All
29,2018-05-05,COL,1259,9.2%,24.6%,0.4,.227,.303,.392,.696,.165,.272,133,-14.2,.301,72,Vs. All
0,2018-05-06,LAA,1334,7.8%,19.8%,0.4,.261,.325,.441,.766,.180,.295,172,16.2,.329,111,Vs. All
1,2018-05-06,NYY,1334,10.9%,24.2%,0.5,.250,.335,.445,.780,.196,.301,178,22.1,.335,110,Vs. All
2,2018-05-06,BOS,1350,7.9%,19.0%,0.4,.269,.332,.460,.792,.190,.304,184,26.5,.339,110,Vs. All
3,2018-05-06,ATL,1335,8.5%,19.4%,0.4,.274,.341,.446,.787,.172,.318,179,22.9,.337,109,Vs. All
4,2018-05-06,SEA,1242,7.2%,20.2%,0.4,.256,.319,.430,.749,.174,.294,153,7.6,.322,108,Vs. All
5,2018-05-06,OAK,1309,8.5%,24.4%,0.3,.252,.323,.426,.749,.174,.309,163,10.4,.324,107,Vs. All
6,2018-05-06,TBR,1233,8.8%,22.5%,0.4,.262,.334,.404,.738,.142,.321,152,7.7,.322,106,Vs. All
7,2018-05-06,HOU,1379,9.8%,22.9%,0.4,.251,.328,.395,.724,.144,.307,163,2.1,.317,103,Vs. All
8,2018-05-06,TOR,1349,9.7%,22.8%,0.4,.233,.315,.427,.742,.194,.269,163,5.0,.319,101,Vs. All
9,2018-05-06,PIT,1349,8.8%,19.8%,0.4,.254,.324,.412,.736,.158,.293,159,1.5,.316,99,Vs. All
10,2018-05-06,CHW,1220,7.4%,24.8%,0.3,.242,.309,.413,.722,.171,.296,141,-1.5,.313,98,Vs. All
11,2018-05-06,LAD,1347,9.7%,21.9%,0.4,.244,.325,.394,.719,.150,.298,154,-3.9,.312,98,Vs. All
12,2018-05-06,WSN,1361,11.5%,20.9%,0.6,.241,.335,.403,.738,.162,.279,164,5.2,.319,97,Vs. All
13,2018-05-06,MIN,1180,9.6%,22.5%,0.4,.241,.316,.414,.729,.173,.288,140,2.1,.317,97,Vs. All
14,2018-05-06,STL,1250,10.3%,22.7%,0.5,.234,.322,.393,.715,.159,.276,142,-3.6,.312,96,Vs. All
15,2018-05-06,DET,1276,7.3%,19.8%,0.4,.257,.316,.407,.723,.151,.305,146,-3.4,.311,95,Vs. All
16,2018-05-06,SFG,1298,8.0%,23.7%,0.3,.254,.318,.396,.713,.142,.315,145,-7.1,.309,95,Vs. All
17,2018-05-06,CLE,1324,7.9%,23.0%,0.3,.242,.310,.419,.729,.177,.285,155,0.5,.315,94,Vs. All
18,2018-05-06,CHC,1240,8.0%,21.3%,0.4,.243,.318,.401,.720,.158,.292,141,-4.3,.312,93,Vs. All
19,2018-05-06,PHI,1265,11.0%,26.3%,0.4,.234,.323,.380,.703,.146,.303,139,-9.3,.307,91,Vs. All
20,2018-05-06,NYM,1237,10.0%,23.5%,0.4,.230,.315,.364,.680,.134,.285,126,-18.3,.297,90,Vs. All
21,2018-05-06,ARI,1269,10.3%,25.6%,0.4,.227,.310,.401,.710,.174,.283,141,-7.7,.307,89,Vs. All
22,2018-05-06,KCR,1298,7.8%,19.0%,0.4,.250,.317,.378,.695,.128,.291,141,-11.1,.304,89,Vs. All
23,2018-05-06,SDP,1307,8.4%,27.2%,0.3,.228,.300,.372,.673,.144,.296,131,-21.7,.294,85,Vs. All
24,2018-05-06,CIN,1318,10.2%,21.3%,0.5,.239,.323,.361,.684,.122,.292,139,-14.9,.302,85,Vs. All
25,2018-05-06,MIL,1307,8.6%,23.4%,0.4,.235,.304,.380,.684,.145,.284,133,-19.7,.297,82,Vs. All
26,2018-05-06,TEX,1354,7.8%,26.3%,0.3,.232,.301,.395,.696,.163,.288,144,-14.4,.302,81,Vs. All
27,2018-05-06,BAL,1284,8.0%,25.8%,0.3,.220,.288,.362,.650,.142,.276,117,-33.1,.283,76,Vs. All
28,2018-05-06,MIA,1260,8.0%,23.7%,0.3,.226,.298,.328,.626,.103,.284,108,-39.5,.277,75,Vs. All
29,2018-05-06,COL,1297,9.3%,24.6%,0.4,.228,.305,.395,.700,.168,.273,139,-12.3,.304,73,Vs. All
0,2018-05-07,LAA,1334,7.8%,19.8%,0.4,.261,.325,.441,.766,.180,.295,172,16.2,.329,111,Vs. All
1,2018-05-07,NYY,1334,10.9%,24.2%,0.5,.250,.335,.445,.780,.196,.301,178,22.1,.335,110,Vs. All
2,2018-05-07,BOS,1350,7.9%,19.0%,0.4,.269,.332,.460,.792,.190,.304,184,26.5,.339,110,Vs. All
3,2018-05-07,ATL,1335,8.5%,19.4%,0.4,.274,.341,.446,.787,.172,.318,179,22.9,.337,109,Vs. All
4,2018-05-07,HOU,1430,9.9%,22.4%,0.4,.258,.335,.408,.743,.150,.313,178,11.1,.324,108,Vs. All
5,2018-05-07,SEA,1242,7.2%,20.2%,0.4,.256,.319,.430,.749,.174,.294,153,7.6,.322,108,Vs. All
6,2018-05-07,OAK,1346,8.4%,24.1%,0.3,.251,.322,.423,.745,.172,.307,166,8.9,.323,106,Vs. All
7,2018-05-07,TBR,1233,8.8%,22.5%,0.4,.262,.334,.404,.738,.142,.321,152,7.7,.322,106,Vs. All
8,2018-05-07,TOR,1349,9.7%,22.8%,0.4,.233,.315,.427,.742,.194,.269,163,5.0,.319,101,Vs. All
9,2018-05-07,WSN,1403,11.7%,20.9%,0.6,.241,.336,.408,.744,.168,.277,172,8.2,.322,99,Vs. All
10,2018-05-07,PIT,1349,8.8%,19.8%,0.4,.254,.324,.412,.736,.158,.293,159,1.5,.316,99,Vs. All
11,2018-05-07,CHW,1220,7.4%,24.8%,0.3,.242,.309,.413,.722,.171,.296,141,-1.5,.313,98,Vs. All
12,2018-05-07,CHC,1284,8.1%,21.1%,0.4,.248,.323,.414,.737,.166,.295,153,2.7,.318,98,Vs. All
13,2018-05-07,LAD,1347,9.7%,21.9%,0.4,.244,.325,.394,.719,.150,.298,154,-3.9,.312,98,Vs. All
14,2018-05-07,MIN,1221,9.5%,22.6%,0.4,.243,.317,.415,.732,.172,.292,146,2.9,.317,98,Vs. All
15,2018-05-07,DET,1320,7.3%,19.8%,0.4,.259,.318,.410,.728,.151,.308,153,-1.5,.313,97,Vs. All
16,2018-05-07,CLE,1324,7.9%,23.0%,0.3,.242,.310,.419,.729,.177,.285,155,0.5,.315,94,Vs. All
17,2018-05-07,STL,1284,10.3%,23.1%,0.4,.232,.319,.387,.707,.155,.275,143,-6.9,.309,94,Vs. All
18,2018-05-07,NYM,1278,9.9%,23.5%,0.4,.234,.317,.379,.696,.145,.287,136,-12.9,.303,93,Vs. All
19,2018-05-07,PHI,1307,10.9%,25.9%,0.4,.237,.325,.389,.714,.152,.303,148,-5.1,.311,93,Vs. All
20,2018-05-07,SFG,1334,8.1%,24.0%,0.3,.252,.317,.391,.708,.139,.314,146,-9.5,.307,93,Vs. All
21,2018-05-07,ARI,1269,10.3%,25.6%,0.4,.227,.310,.401,.710,.174,.283,141,-7.7,.307,89,Vs. All
22,2018-05-07,KCR,1298,7.8%,19.0%,0.4,.250,.317,.378,.695,.128,.291,141,-11.1,.304,89,Vs. All
23,2018-05-07,CIN,1355,10.0%,21.0%,0.5,.239,.322,.367,.689,.128,.288,145,-13.9,.303,86,Vs. All
24,2018-05-07,SDP,1343,8.4%,27.1%,0.3,.229,.301,.372,.673,.143,.298,135,-22.0,.295,85,Vs. All
25,2018-05-07,MIL,1307,8.6%,23.4%,0.4,.235,.304,.380,.684,.145,.284,133,-19.7,.297,82,Vs. All
26,2018-05-07,TEX,1389,7.9%,26.3%,0.3,.232,.301,.396,.697,.164,.289,148,-14.0,.302,82,Vs. All
27,2018-05-07,BAL,1284,8.0%,25.8%,0.3,.220,.288,.362,.650,.142,.276,117,-33.1,.283,76,Vs. All
28,2018-05-07,MIA,1291,7.8%,23.5%,0.3,.225,.295,.327,.622,.102,.283,108,-42.5,.275,74,Vs. All
29,2018-05-07,COL,1297,9.3%,24.6%,0.4,.228,.305,.395,.700,.168,.273,139,-12.3,.304,73,Vs. All
0,2018-05-08,NYY,1368,11.0%,24.2%,0.5,.249,.335,.445,.780,.197,.299,183,22.7,.335,110,Vs. All
1,2018-05-08,LAA,1368,7.7%,19.9%,0.4,.259,.323,.437,.759,.178,.293,174,13.8,.327,109,Vs. All
2,2018-05-08,HOU,1470,9.7%,22.1%,0.4,.260,.336,.410,.746,.151,.314,185,13.0,.326,109,Vs. All
3,2018-05-08,SEA,1283,7.2%,20.0%,0.4,.258,.321,.430,.751,.172,.296,159,8.6,.323,108,Vs. All
4,2018-05-08,BOS,1386,7.6%,19.5%,0.4,.268,.330,.456,.787,.188,.305,187,24.7,.337,108,Vs. All
5,2018-05-08,ATL,1371,8.6%,19.5%,0.4,.270,.338,.441,.779,.171,.314,181,20.3,.334,107,Vs. All
6,2018-05-08,OAK,1380,8.5%,24.0%,0.4,.250,.321,.420,.741,.170,.306,169,7.3,.321,105,Vs. All
7,2018-05-08,TBR,1267,8.9%,22.5%,0.4,.260,.333,.398,.731,.138,.319,153,5.3,.320,104,Vs. All
8,2018-05-08,PIT,1394,8.8%,19.6%,0.5,.259,.328,.416,.744,.157,.299,169,5.8,.320,101,Vs. All
9,2018-05-08,CHW,1258,7.3%,24.8%,0.3,.244,.310,.418,.728,.174,.299,148,0.5,.315,100,Vs. All
10,2018-05-08,WSN,1439,11.5%,21.1%,0.5,.242,.335,.407,.742,.166,.280,175,7.1,.321,98,Vs. All
11,2018-05-08,DET,1360,7.3%,19.6%,0.4,.259,.319,.415,.734,.156,.306,160,1.0,.316,98,Vs. All
12,2018-05-08,MIN,1263,9.4%,22.2%,0.4,.244,.319,.415,.734,.171,.292,151,3.1,.318,98,Vs. All
13,2018-05-08,LAD,1399,9.8%,21.9%,0.4,.243,.325,.394,.719,.151,.296,159,-4.0,.312,98,Vs. All
14,2018-05-08,TOR,1378,9.7%,22.8%,0.4,.228,.311,.418,.728,.189,.263,160,-0.7,.314,98,Vs. All
15,2018-05-08,CHC,1318,8.0%,21.1%,0.4,.248,.322,.411,.734,.163,.296,155,1.4,.317,97,Vs. All
16,2018-05-08,PHI,1341,10.9%,25.7%,0.4,.238,.325,.395,.720,.157,.301,154,-2.7,.313,95,Vs. All
17,2018-05-08,KCR,1346,7.7%,18.7%,0.4,.257,.323,.393,.716,.136,.296,155,-2.7,.312,95,Vs. All
18,2018-05-08,CLE,1358,7.8%,23.1%,0.3,.241,.308,.419,.727,.178,.283,158,-0.6,.314,93,Vs. All
19,2018-05-08,NYM,1314,9.9%,23.7%,0.4,.233,.316,.377,.693,.143,.286,139,-14.7,.302,93,Vs. All
20,2018-05-08,SFG,1367,8.0%,24.7%,0.3,.250,.314,.389,.703,.139,.315,148,-11.9,.305,92,Vs. All
21,2018-05-08,ARI,1320,10.3%,25.5%,0.4,.228,.311,.407,.717,.178,.282,149,-5.3,.310,91,Vs. All
22,2018-05-08,STL,1314,10.2%,23.1%,0.4,.228,.315,.382,.698,.154,.270,143,-11.0,.306,91,Vs. All
23,2018-05-08,CIN,1394,10.0%,20.6%,0.5,.242,.325,.373,.697,.131,.290,152,-10.9,.306,88,Vs. All
24,2018-05-08,MIL,1341,8.5%,23.2%,0.4,.235,.304,.382,.686,.147,.283,137,-19.6,.298,83,Vs. All
25,2018-05-08,SDP,1373,8.3%,27.1%,0.3,.226,.298,.365,.663,.139,.294,133,-27.1,.291,83,Vs. All
26,2018-05-08,TEX,1426,7.8%,26.4%,0.3,.234,.302,.397,.699,.163,.292,153,-13.8,.303,82,Vs. All
27,2018-05-08,BAL,1329,8.1%,25.5%,0.3,.225,.292,.370,.662,.146,.280,126,-29.1,.287,79,Vs. All
28,2018-05-08,MIA,1326,7.8%,23.6%,0.3,.224,.294,.327,.622,.103,.282,111,-43.9,.275,74,Vs. All
29,2018-05-08,COL,1332,9.4%,24.5%,0.4,.228,.306,.394,.700,.166,.274,143,-12.4,.304,73,Vs. All
0,2018-05-09,NYY,1408,11.0%,23.9%,0.5,.252,.337,.451,.788,.199,.302,191,26.6,.338,112,Vs. All
1,2018-05-09,LAA,1410,7.9%,19.6%,0.4,.261,.325,.443,.768,.182,.294,183,18.1,.330,112,Vs. All
2,2018-05-09,BOS,1428,7.8%,19.6%,0.4,.270,.332,.461,.794,.191,.307,196,28.7,.339,110,Vs. All
3,2018-05-09,HOU,1505,9.5%,21.9%,0.4,.260,.335,.414,.749,.153,.313,190,14.0,.326,110,Vs. All
4,2018-05-09,SEA,1322,7.5%,20.0%,0.4,.255,.320,.425,.745,.169,.294,161,6.7,.321,107,Vs. All
5,2018-05-09,ATL,1405,8.4%,19.9%,0.4,.268,.335,.437,.772,.169,.312,182,17.3,.331,105,Vs. All
6,2018-05-09,OAK,1413,8.5%,24.1%,0.4,.247,.319,.415,.733,.167,.303,169,4.0,.318,102,Vs. All
7,2018-05-09,TBR,1304,8.7%,22.8%,0.4,.259,.331,.394,.725,.135,.319,155,2.7,.317,102,Vs. All
8,2018-05-09,CHC,1363,8.0%,21.1%,0.4,.254,.327,.427,.754,.173,.302,169,9.8,.325,102,Vs. All
9,2018-05-09,PIT,1430,8.7%,19.7%,0.4,.257,.326,.418,.745,.161,.297,173,5.9,.320,101,Vs. All
10,2018-05-09,CHW,1296,7.3%,24.7%,0.3,.245,.311,.421,.732,.176,.299,154,2.1,.317,101,Vs. All
11,2018-05-09,TOR,1414,9.6%,22.7%,0.4,.231,.313,.424,.736,.192,.268,168,2.8,.317,100,Vs. All
12,2018-05-09,DET,1404,7.3%,20.0%,0.4,.259,.318,.416,.735,.158,.307,165,1.2,.316,98,Vs. All
13,2018-05-09,LAD,1437,10.0%,22.0%,0.5,.244,.327,.392,.719,.148,.298,164,-3.8,.312,98,Vs. All
14,2018-05-09,MIN,1263,9.4%,22.2%,0.4,.244,.319,.415,.734,.171,.292,151,3.1,.318,98,Vs. All
15,2018-05-09,WSN,1473,11.3%,21.4%,0.5,.242,.334,.406,.740,.165,.282,179,6.5,.320,98,Vs. All
16,2018-05-09,PHI,1382,11.1%,25.6%,0.4,.239,.328,.396,.724,.157,.303,161,-0.5,.315,96,Vs. All
17,2018-05-09,CLE,1397,7.7%,23.2%,0.3,.242,.309,.423,.732,.181,.285,165,1.5,.316,95,Vs. All
18,2018-05-09,KCR,1383,7.7%,18.6%,0.4,.257,.322,.393,.715,.136,.295,158,-3.5,.312,94,Vs. All
19,2018-05-09,SFG,1405,8.0%,24.8%,0.3,.251,.314,.387,.701,.136,.317,151,-12.9,.304,91,Vs. All
20,2018-05-09,STL,1314,10.2%,23.1%,0.4,.228,.315,.382,.698,.154,.270,143,-11.0,.306,91,Vs. All
21,2018-05-09,ARI,1359,10.4%,25.2%,0.4,.228,.311,.405,.716,.177,.282,153,-5.5,.310,91,Vs. All
22,2018-05-09,NYM,1350,9.8%,23.8%,0.4,.230,.312,.372,.684,.142,.283,139,-19.1,.298,90,Vs. All
23,2018-05-09,CIN,1429,9.9%,20.7%,0.5,.240,.322,.370,.692,.130,.288,153,-13.7,.304,87,Vs. All
24,2018-05-09,TEX,1465,8.1%,26.3%,0.3,.234,.305,.400,.705,.166,.292,160,-11.2,.305,84,Vs. All
25,2018-05-09,SDP,1408,8.5%,27.0%,0.3,.227,.299,.366,.665,.138,.296,138,-26.9,.291,83,Vs. All
26,2018-05-09,MIL,1372,8.4%,23.7%,0.4,.234,.301,.378,.679,.144,.283,137,-23.2,.295,81,Vs. All
27,2018-05-09,BAL,1363,8.0%,25.1%,0.3,.226,.293,.371,.664,.145,.280,130,-29.1,.288,79,Vs. All
28,2018-05-09,MIA,1364,7.8%,23.5%,0.3,.224,.295,.331,.626,.107,.281,116,-43.2,.277,75,Vs. All
29,2018-05-09,COL,1370,9.3%,24.8%,0.4,.228,.307,.392,.699,.164,.277,147,-13.2,.303,73,Vs. All
0,2018-05-10,LAA,1447,7.8%,19.2%,0.4,.263,.328,.451,.779,.188,.294,193,23.6,.334,115,Vs. All
1,2018-05-10,SEA,1369,7.6%,19.9%,0.4,.261,.325,.436,.761,.175,.298,174,14.1,.328,111,Vs. All
2,2018-05-10,NYY,1447,11.2%,24.0%,0.5,.249,.337,.443,.780,.194,.300,193,24.1,.335,110,Vs. All
3,2018-05-10,BOS,1466,7.6%,19.8%,0.4,.270,.331,.462,.793,.192,.308,200,29.1,.339,110,Vs. All
4,2018-05-10,HOU,1505,9.5%,21.9%,0.4,.260,.335,.414,.749,.153,.313,190,14.0,.326,110,Vs. All
5,2018-05-10,ATL,1452,8.5%,19.6%,0.4,.271,.338,.442,.780,.170,.316,191,21.6,.334,107,Vs. All
6,2018-05-10,OAK,1413,8.5%,24.1%,0.4,.247,.319,.415,.733,.167,.303,169,4.0,.318,102,Vs. All
7,2018-05-10,TBR,1304,8.7%,22.8%,0.4,.259,.331,.394,.725,.135,.319,155,2.7,.317,102,Vs. All
8,2018-05-10,CHC,1363,8.0%,21.1%,0.4,.254,.327,.427,.754,.173,.302,169,9.8,.325,102,Vs. All
9,2018-05-10,PIT,1430,8.7%,19.7%,0.4,.257,.326,.418,.745,.161,.297,173,5.9,.320,101,Vs. All
10,2018-05-10,CHW,1296,7.3%,24.7%,0.3,.245,.311,.421,.732,.176,.299,154,2.1,.317,101,Vs. All
11,2018-05-10,TOR,1448,9.5%,22.9%,0.4,.232,.312,.423,.736,.191,.269,172,2.4,.317,99,Vs. All
12,2018-05-10,DET,1404,7.3%,20.0%,0.4,.259,.318,.416,.735,.158,.307,165,1.2,.316,98,Vs. All
13,2018-05-10,MIN,1298,9.4%,22.3%,0.4,.245,.318,.417,.735,.172,.292,155,3.7,.319,98,Vs. All
14,2018-05-10,PHI,1419,11.0%,25.6%,0.4,.242,.329,.399,.728,.157,.306,167,1.4,.317,97,Vs. All
15,2018-05-10,WSN,1515,11.1%,21.2%,0.5,.241,.332,.403,.735,.162,.281,181,3.9,.318,96,Vs. All
16,2018-05-10,LAD,1473,10.0%,21.9%,0.5,.241,.324,.385,.710,.145,.294,164,-7.8,.309,96,Vs. All
17,2018-05-10,KCR,1423,7.9%,18.4%,0.4,.258,.324,.394,.718,.136,.296,164,-2.0,.313,95,Vs. All
18,2018-05-10,CLE,1397,7.7%,23.2%,0.3,.242,.309,.423,.732,.181,.285,165,1.5,.316,95,Vs. All
19,2018-05-10,SFG,1438,7.9%,25.2%,0.3,.248,.311,.387,.698,.138,.315,153,-15.1,.303,90,Vs. All
20,2018-05-10,STL,1348,10.0%,23.3%,0.4,.229,.314,.381,.696,.153,.272,145,-12.5,.304,90,Vs. All
21,2018-05-10,NYM,1350,9.8%,23.8%,0.4,.230,.312,.372,.684,.142,.283,139,-19.1,.298,90,Vs. All
22,2018-05-10,ARI,1402,10.2%,25.1%,0.4,.228,.310,.399,.709,.172,.281,155,-8.8,.307,89,Vs. All
23,2018-05-10,CIN,1466,9.7%,20.8%,0.5,.240,.321,.372,.693,.132,.289,157,-14.4,.304,86,Vs. All
24,2018-05-10,TEX,1465,8.1%,26.3%,0.3,.234,.305,.400,.705,.166,.292,160,-11.2,.305,84,Vs. All
25,2018-05-10,BAL,1403,8.0%,24.8%,0.3,.231,.296,.382,.678,.151,.283,141,-23.5,.294,83,Vs. All
26,2018-05-10,MIL,1414,8.5%,23.4%,0.4,.237,.305,.381,.686,.144,.286,145,-20.4,.298,83,Vs. All
27,2018-05-10,SDP,1440,8.4%,26.7%,0.3,.226,.298,.363,.661,.138,.292,139,-29.4,.290,82,Vs. All
28,2018-05-10,MIA,1401,7.9%,23.3%,0.3,.223,.294,.329,.623,.107,.278,118,-45.9,.275,74,Vs. All
29,2018-05-10,COL,1404,9.3%,25.0%,0.4,.227,.306,.391,.696,.164,.276,149,-14.6,.302,72,Vs. All
0,2018-05-11,LAA,1485,7.7%,19.3%,0.4,.264,.328,.449,.777,.186,.295,197,23.3,.334,114,Vs. All
1,2018-05-11,SEA,1369,7.6%,19.9%,0.4,.261,.325,.436,.761,.175,.298,174,14.1,.328,111,Vs. All
