,Date,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,Handedness
26,2018-07-09,PIT,1047,6.8%,20.1%,0.3,.238,.296,.379,.675,.141,.276,101,-21.8,.291,81,Vs. R
27,2018-07-09,BAL,1052,7.1%,23.8%,0.3,.218,.285,.376,.662,.158,.259,100,-22.9,.288,79,Vs. R
28,2018-07-09,DET,1247,7.5%,22.3%,0.3,.227,.291,.344,.635,.118,.279,109,-36.3,.279,73,Vs. R
29,2018-07-09,KCR,1026,6.0%,22.4%,0.3,.215,.272,.339,.611,.124,.265,80,-39.6,.267,64,Vs. R
0,2018-07-10,LAD,1044,9.8%,21.6%,0.5,.261,.337,.490,.827,.229,.291,153,31.1,.352,125,Vs. R
1,2018-07-10,BOS,1193,9.1%,18.6%,0.5,.278,.350,.465,.814,.187,.314,173,33.4,.349,117,Vs. R
2,2018-07-10,HOU,1053,9.9%,18.5%,0.5,.252,.331,.448,.779,.196,.274,141,17.4,.335,116,Vs. R
3,2018-07-10,CIN,1112,10.9%,20.5%,0.5,.275,.362,.434,.796,.160,.328,158,28.3,.345,115,Vs. R
4,2018-07-10,CLE,1305,8.5%,17.9%,0.5,.261,.331,.464,.795,.203,.284,178,25.4,.338,110,Vs. R
5,2018-07-10,CHC,1284,9.6%,21.2%,0.5,.275,.350,.433,.783,.158,.330,171,21.1,.335,110,Vs. R
6,2018-07-10,MIA,1209,7.2%,21.4%,0.3,.275,.336,.420,.756,.145,.333,154,12.3,.328,109,Vs. R
7,2018-07-10,SEA,1137,6.2%,20.1%,0.3,.267,.319,.433,.753,.166,.305,142,8.8,.325,109,Vs. R
8,2018-07-10,OAK,1147,7.1%,20.9%,0.3,.256,.319,.438,.757,.182,.293,145,11.0,.326,108,Vs. R
9,2018-07-10,LAA,1159,8.3%,20.5%,0.4,.246,.315,.419,.735,.174,.278,137,1.6,.315,102,Vs. R
10,2018-07-10,SFG,1076,8.7%,21.0%,0.4,.265,.336,.408,.744,.143,.321,129,3.6,.319,102,Vs. R
11,2018-07-10,STL,1172,7.8%,21.7%,0.4,.260,.322,.423,.745,.163,.302,142,4.8,.320,102,Vs. R
12,2018-07-10,TOR,1075,7.9%,22.1%,0.4,.244,.310,.426,.736,.182,.282,128,2.4,.317,100,Vs. R
13,2018-07-10,COL,990,6.9%,22.6%,0.3,.281,.332,.471,.803,.190,.338,137,21.6,.342,99,Vs. R
14,2018-07-10,PHI,1154,10.4%,25.8%,0.4,.240,.328,.411,.739,.171,.301,138,3.3,.320,99,Vs. R
15,2018-07-10,ARI,1143,8.9%,22.1%,0.4,.245,.320,.433,.752,.188,.284,140,6.0,.322,99,Vs. R
16,2018-07-10,MIN,1123,7.9%,19.9%,0.4,.243,.307,.434,.742,.192,.275,135,3.4,.318,98,Vs. R
17,2018-07-10,MIL,1235,8.2%,25.3%,0.3,.248,.319,.420,.739,.172,.306,149,4.7,.320,98,Vs. R
18,2018-07-10,TEX,1077,11.0%,24.4%,0.4,.241,.337,.407,.744,.167,.298,135,9.2,.325,98,Vs. R
19,2018-07-10,NYY,1139,7.7%,24.5%,0.3,.235,.300,.422,.721,.186,.277,129,-3.7,.311,94,Vs. R
20,2018-07-10,ATL,1143,7.8%,19.6%,0.4,.252,.318,.400,.718,.148,.296,128,-5.7,.309,91,Vs. R
21,2018-07-10,WSN,1136,8.3%,22.2%,0.4,.248,.313,.400,.714,.152,.296,127,-5.6,.309,90,Vs. R
22,2018-07-10,TBR,1200,8.5%,24.2%,0.4,.234,.314,.360,.674,.126,.298,123,-17.1,.297,89,Vs. R
23,2018-07-10,NYM,1093,9.5%,23.1%,0.4,.213,.294,.378,.672,.165,.251,106,-22.2,.291,85,Vs. R
24,2018-07-10,SDP,1087,8.3%,24.7%,0.3,.239,.305,.363,.668,.124,.306,105,-21.6,.291,83,Vs. R
25,2018-07-10,CHW,1269,5.4%,27.6%,0.2,.232,.282,.386,.669,.155,.297,121,-27.1,.289,81,Vs. R
26,2018-07-10,BAL,1088,7.2%,23.7%,0.3,.219,.287,.380,.667,.161,.259,105,-21.8,.290,81,Vs. R
27,2018-07-10,PIT,1046,6.9%,19.7%,0.3,.234,.292,.369,.661,.135,.270,96,-26.3,.286,77,Vs. R
28,2018-07-10,DET,1232,7.5%,22.7%,0.3,.223,.287,.339,.627,.116,.275,105,-39.5,.276,71,Vs. R
29,2018-07-10,KCR,1052,6.0%,22.1%,0.3,.223,.279,.354,.632,.131,.272,90,-33.3,.276,70,Vs. R
0,2018-07-11,LAD,1031,9.9%,21.4%,0.5,.260,.337,.486,.823,.225,.290,150,29.3,.351,123,Vs. R
1,2018-07-11,BOS,1211,9.1%,18.3%,0.5,.282,.353,.467,.819,.185,.318,178,36.1,.351,118,Vs. R
2,2018-07-11,CIN,1147,10.8%,20.7%,0.5,.275,.361,.439,.800,.164,.329,164,30.3,.346,116,Vs. R
3,2018-07-11,HOU,1047,9.8%,17.9%,0.6,.250,.329,.440,.768,.190,.269,136,13.7,.331,113,Vs. R
4,2018-07-11,CLE,1311,8.6%,17.8%,0.5,.266,.335,.467,.802,.201,.289,182,29.1,.341,112,Vs. R
5,2018-07-11,OAK,1155,7.5%,20.9%,0.4,.260,.327,.440,.767,.181,.299,150,15.5,.331,111,Vs. R
6,2018-07-11,MIA,1225,7.3%,21.5%,0.3,.276,.338,.423,.761,.147,.333,157,14.1,.329,110,Vs. R
7,2018-07-11,CHC,1294,9.7%,21.4%,0.5,.274,.351,.431,.782,.157,.331,172,21.1,.335,110,Vs. R
8,2018-07-11,SEA,1131,6.3%,20.3%,0.3,.265,.319,.428,.747,.162,.305,139,7.0,.323,108,Vs. R
9,2018-07-11,TOR,1079,7.8%,21.7%,0.4,.248,.312,.435,.748,.188,.283,132,6.3,.322,103,Vs. R
10,2018-07-11,COL,988,6.7%,22.4%,0.3,.283,.333,.482,.814,.199,.337,141,25.1,.346,102,Vs. R
11,2018-07-11,ARI,1148,9.1%,22.5%,0.4,.248,.324,.438,.762,.190,.289,144,10.1,.326,102,Vs. R
12,2018-07-11,MIN,1136,8.1%,19.6%,0.4,.248,.313,.441,.754,.193,.281,141,8.0,.323,102,Vs. R
13,2018-07-11,STL,1142,8.1%,21.7%,0.4,.257,.320,.420,.740,.163,.299,137,3.4,.319,101,Vs. R
14,2018-07-11,SFG,1086,8.7%,21.0%,0.4,.260,.333,.401,.734,.141,.315,127,0.4,.316,99,Vs. R
15,2018-07-11,LAA,1128,8.0%,20.2%,0.4,.243,.311,.415,.725,.172,.272,129,-2.4,.311,99,Vs. R
16,2018-07-11,TEX,1054,11.0%,25.1%,0.4,.241,.338,.405,.744,.164,.303,132,9.3,.326,98,Vs. R
17,2018-07-11,NYY,1143,8.0%,24.1%,0.3,.240,.306,.428,.733,.188,.282,135,1.1,.316,98,Vs. R
18,2018-07-11,PHI,1188,10.3%,25.7%,0.4,.237,.325,.401,.726,.164,.298,138,-1.4,.315,96,Vs. R
19,2018-07-11,MIL,1253,8.2%,25.9%,0.3,.240,.313,.404,.718,.165,.299,143,-3.6,.312,92,Vs. R
20,2018-07-11,ATL,1149,7.7%,19.8%,0.4,.254,.320,.403,.723,.149,.300,130,-3.9,.312,92,Vs. R
21,2018-07-11,TBR,1200,8.1%,24.3%,0.3,.233,.310,.362,.672,.129,.295,122,-18.7,.296,87,Vs. R
22,2018-07-11,WSN,1157,8.3%,22.0%,0.4,.244,.310,.391,.701,.147,.292,125,-10.0,.304,87,Vs. R
23,2018-07-11,NYM,1096,9.6%,22.6%,0.4,.207,.288,.369,.657,.162,.241,101,-27.6,.285,81,Vs. R
24,2018-07-11,SDP,1104,8.1%,25.3%,0.3,.237,.301,.360,.661,.123,.306,105,-24.2,.289,81,Vs. R
25,2018-07-11,CHW,1282,5.5%,27.8%,0.2,.230,.282,.383,.665,.152,.298,121,-29.0,.287,80,Vs. R
26,2018-07-11,BAL,1110,7.1%,23.8%,0.3,.220,.287,.379,.666,.159,.261,107,-22.7,.289,80,Vs. R
27,2018-07-11,PIT,1021,6.9%,19.9%,0.3,.236,.293,.371,.664,.135,.273,95,-24.8,.287,78,Vs. R
28,2018-07-11,KCR,1052,6.0%,22.6%,0.3,.225,.281,.363,.644,.138,.273,94,-28.9,.281,74,Vs. R
29,2018-07-11,DET,1244,7.3%,23.2%,0.3,.225,.288,.343,.631,.119,.279,107,-38.3,.277,72,Vs. R
0,2018-07-12,LAD,1043,10.1%,21.5%,0.5,.258,.338,.483,.821,.225,.289,151,29.3,.350,123,Vs. R
1,2018-07-12,BOS,1197,8.9%,18.2%,0.5,.285,.355,.470,.824,.185,.321,177,37.5,.353,119,Vs. R
2,2018-07-12,CIN,1113,10.9%,20.8%,0.5,.276,.363,.442,.805,.167,.329,161,31.0,.348,117,Vs. R
3,2018-07-12,CLE,1290,8.7%,17.2%,0.5,.267,.336,.468,.804,.201,.288,180,29.3,.342,113,Vs. R
4,2018-07-12,HOU,1024,10.4%,17.1%,0.6,.249,.332,.435,.767,.185,.267,133,13.5,.331,113,Vs. R
5,2018-07-12,MIA,1191,7.4%,21.2%,0.3,.278,.340,.429,.768,.150,.334,156,16.5,.332,112,Vs. R
6,2018-07-12,OAK,1166,7.5%,20.8%,0.4,.261,.327,.441,.768,.180,.302,152,15.8,.331,111,Vs. R
7,2018-07-12,CHC,1271,9.8%,21.4%,0.5,.274,.351,.427,.777,.152,.331,168,19.2,.334,109,Vs. R
8,2018-07-12,SEA,1112,6.4%,20.1%,0.3,.265,.320,.427,.747,.162,.303,137,7.3,.323,108,Vs. R
9,2018-07-12,ARI,1127,9.2%,22.2%,0.4,.251,.327,.445,.772,.194,.291,145,13.6,.330,104,Vs. R
10,2018-07-12,LAA,1133,7.9%,19.8%,0.4,.249,.317,.423,.740,.174,.278,135,3.0,.317,103,Vs. R
11,2018-07-12,MIN,1124,8.2%,19.9%,0.4,.249,.315,.445,.760,.196,.282,141,10.0,.325,103,Vs. R
12,2018-07-12,TOR,1057,7.6%,21.2%,0.4,.249,.312,.436,.748,.187,.283,130,6.6,.322,103,Vs. R
13,2018-07-12,STL,1110,8.0%,21.7%,0.4,.257,.321,.423,.743,.166,.298,134,4.4,.320,101,Vs. R
14,2018-07-12,COL,959,6.8%,22.3%,0.3,.280,.331,.474,.805,.194,.335,133,21.3,.343,100,Vs. R
15,2018-07-12,TEX,1022,11.1%,24.9%,0.4,.243,.340,.408,.749,.166,.303,130,10.6,.328,99,Vs. R
16,2018-07-12,NYY,1157,7.6%,24.3%,0.3,.241,.304,.436,.740,.194,.283,138,2.8,.318,99,Vs. R
17,2018-07-12,PHI,1213,10.1%,25.1%,0.4,.243,.329,.408,.737,.165,.304,145,3.0,.319,99,Vs. R
18,2018-07-12,SFG,1059,8.4%,21.2%,0.4,.259,.329,.403,.732,.144,.313,123,-1.3,.314,98,Vs. R
19,2018-07-12,ATL,1138,7.6%,19.8%,0.4,.253,.319,.403,.722,.150,.299,128,-4.6,.311,92,Vs. R
20,2018-07-12,MIL,1254,8.3%,26.2%,0.3,.238,.312,.401,.713,.163,.298,141,-5.3,.310,91,Vs. R
21,2018-07-12,WSN,1139,8.4%,22.3%,0.4,.244,.311,.385,.696,.141,.293,122,-11.4,.303,86,Vs. R
22,2018-07-12,TBR,1196,7.6%,24.8%,0.3,.230,.302,.354,.656,.124,.294,114,-25.8,.288,82,Vs. R
23,2018-07-12,SDP,1109,8.3%,25.1%,0.3,.238,.304,.360,.664,.122,.307,107,-22.7,.291,82,Vs. R
24,2018-07-12,PIT,1004,7.2%,19.6%,0.4,.240,.301,.377,.678,.137,.278,98,-19.5,.293,82,Vs. R
25,2018-07-12,NYM,1097,9.8%,22.7%,0.4,.205,.287,.373,.660,.168,.236,101,-27.0,.285,82,Vs. R
26,2018-07-12,BAL,1121,7.0%,23.8%,0.3,.219,.286,.382,.668,.163,.259,109,-22.5,.290,81,Vs. R
27,2018-07-12,CHW,1274,5.5%,27.7%,0.2,.230,.282,.381,.663,.151,.298,120,-29.4,.286,80,Vs. R
28,2018-07-12,KCR,1045,6.0%,22.8%,0.3,.225,.282,.364,.647,.139,.275,94,-27.8,.282,74,Vs. R
29,2018-07-12,DET,1216,7.2%,23.4%,0.3,.225,.288,.346,.634,.120,.280,105,-36.7,.278,72,Vs. R
0,2018-07-13,LAD,1047,10.3%,21.2%,0.5,.260,.342,.489,.831,.229,.289,155,32.3,.354,126,Vs. R
1,2018-07-13,CIN,1120,11.1%,21.0%,0.5,.273,.361,.448,.809,.175,.324,162,31.3,.349,117,Vs. R
2,2018-07-13,BOS,1179,8.8%,18.6%,0.5,.282,.351,.462,.814,.180,.320,171,33.2,.349,117,Vs. R
3,2018-07-13,HOU,1022,10.2%,16.7%,0.6,.254,.335,.436,.770,.182,.272,134,14.8,.332,114,Vs. R
4,2018-07-13,OAK,1133,7.3%,20.8%,0.4,.262,.328,.445,.773,.183,.303,150,17.4,.334,113,Vs. R
5,2018-07-13,CLE,1292,8.7%,17.5%,0.5,.265,.335,.464,.799,.199,.287,178,27.2,.340,111,Vs. R
6,2018-07-13,SEA,1107,6.3%,20.6%,0.3,.268,.322,.434,.756,.166,.310,140,10.2,.326,110,Vs. R
7,2018-07-13,MIA,1214,7.6%,21.1%,0.4,.272,.336,.420,.756,.148,.326,154,12.1,.327,109,Vs. R
8,2018-07-13,CHC,1243,9.6%,21.6%,0.4,.272,.348,.426,.774,.154,.329,163,17.3,.332,108,Vs. R
9,2018-07-13,TOR,1082,7.9%,21.0%,0.4,.253,.319,.440,.759,.187,.287,137,10.9,.327,106,Vs. R
10,2018-07-13,MIN,1117,8.1%,19.7%,0.4,.252,.316,.451,.767,.199,.284,143,11.9,.327,105,Vs. R
11,2018-07-13,LAA,1142,7.9%,20.0%,0.4,.248,.316,.422,.738,.174,.277,136,2.2,.316,103,Vs. R
12,2018-07-13,COL,985,6.7%,21.9%,0.3,.282,.332,.482,.814,.201,.334,139,24.3,.346,102,Vs. R
13,2018-07-13,ARI,1118,9.0%,22.5%,0.4,.249,.324,.436,.760,.187,.292,140,8.9,.325,101,Vs. R
14,2018-07-13,NYY,1157,7.9%,24.1%,0.3,.242,.306,.440,.747,.198,.283,141,5.4,.320,101,Vs. R
15,2018-07-13,STL,1128,8.1%,21.5%,0.4,.256,.320,.418,.738,.162,.296,135,2.8,.318,100,Vs. R
16,2018-07-13,PHI,1192,10.2%,25.1%,0.4,.244,.330,.411,.741,.167,.304,144,4.5,.321,100,Vs. R
17,2018-07-13,TEX,1043,10.7%,24.5%,0.4,.242,.338,.408,.746,.165,.300,132,9.7,.326,98,Vs. R
18,2018-07-13,SFG,1055,8.7%,21.2%,0.4,.256,.329,.398,.726,.142,.310,120,-3.2,.312,97,Vs. R
19,2018-07-13,MIL,1259,8.1%,26.4%,0.3,.238,.311,.401,.712,.163,.298,141,-5.9,.310,91,Vs. R
20,2018-07-13,ATL,1108,7.5%,19.7%,0.4,.253,.317,.399,.715,.146,.299,123,-6.6,.309,90,Vs. R
21,2018-07-13,TBR,1184,7.7%,25.0%,0.3,.237,.309,.369,.679,.133,.302,122,-16.8,.297,89,Vs. R
22,2018-07-13,WSN,1143,8.4%,22.3%,0.4,.246,.313,.389,.702,.143,.296,124,-9.3,.305,88,Vs. R
23,2018-07-13,PIT,1033,7.2%,19.6%,0.4,.246,.306,.389,.695,.143,.285,106,-14.5,.299,87,Vs. R
24,2018-07-13,SDP,1142,8.3%,25.4%,0.3,.238,.305,.360,.665,.122,.309,111,-22.6,.291,83,Vs. R
25,2018-07-13,BAL,1128,7.1%,24.0%,0.3,.221,.287,.384,.671,.163,.262,111,-21.2,.291,82,Vs. R
26,2018-07-13,CHW,1276,5.8%,27.4%,0.2,.231,.285,.381,.667,.150,.299,122,-27.2,.289,81,Vs. R
27,2018-07-13,NYM,1088,9.9%,23.1%,0.4,.204,.288,.370,.658,.166,.238,100,-27.6,.284,81,Vs. R
28,2018-07-13,KCR,1042,6.0%,22.9%,0.3,.221,.278,.356,.634,.135,.270,90,-32.1,.277,71,Vs. R
29,2018-07-13,DET,1209,7.4%,23.6%,0.3,.222,.285,.336,.622,.115,.276,101,-40.8,.274,69,Vs. R
0,2018-07-14,LAD,1023,10.6%,21.4%,0.5,.261,.344,.496,.839,.235,.289,154,34.2,.357,128,Vs. R
1,2018-07-14,CIN,1130,11.2%,20.6%,0.5,.278,.368,.450,.818,.172,.331,167,35.2,.353,120,Vs. R
2,2018-07-14,HOU,1037,10.1%,16.3%,0.6,.260,.339,.452,.791,.192,.276,143,21.5,.340,119,Vs. R
3,2018-07-14,BOS,1178,8.9%,18.8%,0.5,.279,.349,.456,.805,.177,.318,168,29.8,.346,114,Vs. R
4,2018-07-14,OAK,1144,7.3%,20.5%,0.4,.261,.327,.443,.770,.182,.300,150,16.4,.332,112,Vs. R
5,2018-07-14,CLE,1268,9.0%,17.9%,0.5,.261,.333,.453,.787,.193,.286,170,22.3,.336,109,Vs. R
6,2018-07-14,CHC,1235,9.6%,21.8%,0.4,.273,.347,.425,.772,.152,.330,160,16.1,.331,107,Vs. R
7,2018-07-14,TOR,1065,8.4%,21.3%,0.4,.252,.319,.439,.759,.187,.288,135,10.7,.327,106,Vs. R
8,2018-07-14,MIA,1208,7.7%,21.0%,0.4,.269,.333,.411,.744,.142,.322,149,7.7,.323,106,Vs. R
9,2018-07-14,SEA,1103,6.4%,20.8%,0.3,.263,.317,.424,.741,.161,.304,134,4.8,.320,106,Vs. R
10,2018-07-14,MIN,1126,8.3%,19.9%,0.4,.253,.318,.454,.772,.201,.286,145,13.7,.329,106,Vs. R
11,2018-07-14,ARI,1099,8.9%,22.5%,0.4,.251,.325,.437,.762,.187,.295,138,9.8,.326,102,Vs. R
12,2018-07-14,NYY,1147,7.9%,23.7%,0.3,.241,.306,.436,.741,.195,.280,138,3.5,.318,99,Vs. R
13,2018-07-14,STL,1126,7.8%,21.4%,0.4,.255,.317,.416,.732,.161,.295,132,0.6,.316,99,Vs. R
14,2018-07-14,COL,966,6.7%,22.0%,0.3,.278,.329,.472,.801,.193,.330,133,19.8,.341,98,Vs. R
15,2018-07-14,LAA,1111,7.7%,20.3%,0.4,.242,.309,.412,.721,.169,.271,126,-4.1,.309,98,Vs. R
16,2018-07-14,PHI,1195,10.0%,24.7%,0.4,.243,.327,.401,.727,.158,.300,139,-0.2,.316,96,Vs. R
17,2018-07-14,SFG,1068,9.0%,21.5%,0.4,.252,.327,.389,.716,.137,.308,118,-6.5,.308,94,Vs. R
18,2018-07-14,TEX,1030,10.5%,24.8%,0.4,.238,.331,.396,.727,.159,.294,124,3.1,.319,93,Vs. R
19,2018-07-14,MIL,1295,8.1%,26.6%,0.3,.243,.315,.402,.717,.159,.308,148,-3.2,.312,93,Vs. R
20,2018-07-14,TBR,1193,7.7%,24.6%,0.3,.242,.315,.375,.690,.134,.309,127,-12.3,.302,92,Vs. R
21,2018-07-14,PIT,1066,7.2%,19.9%,0.4,.248,.307,.402,.710,.154,.285,114,-10.1,.305,90,Vs. R
22,2018-07-14,WSN,1143,8.4%,22.3%,0.4,.242,.309,.382,.691,.140,.292,121,-13.0,.301,85,Vs. R
23,2018-07-14,ATL,1119,7.2%,20.2%,0.4,.247,.309,.385,.694,.139,.294,117,-14.3,.300,85,Vs. R
24,2018-07-14,CHW,1253,5.7%,27.5%,0.2,.232,.286,.382,.668,.150,.300,120,-26.0,.289,82,Vs. R
25,2018-07-14,SDP,1136,8.2%,25.4%,0.3,.235,.301,.357,.658,.122,.304,108,-25.2,.288,81,Vs. R
26,2018-07-14,BAL,1104,7.2%,24.1%,0.3,.219,.286,.381,.667,.162,.260,107,-22.5,.289,80,Vs. R
27,2018-07-14,NYM,1082,10.1%,22.8%,0.4,.204,.288,.362,.650,.158,.239,97,-29.7,.282,79,Vs. R
28,2018-07-14,KCR,1023,5.8%,22.8%,0.3,.226,.281,.369,.649,.143,.273,93,-27.0,.282,74,Vs. R
29,2018-07-14,DET,1205,7.6%,23.9%,0.3,.216,.282,.325,.608,.109,.272,95,-45.9,.268,66,Vs. R
0,2018-07-15,LAD,1015,10.4%,21.2%,0.5,.259,.342,.493,.835,.234,.285,152,33.2,.356,127,Vs. R
1,2018-07-15,HOU,1026,10.1%,15.5%,0.7,.261,.340,.453,.793,.192,.274,142,21.7,.341,119,Vs. R
2,2018-07-15,CIN,1165,11.2%,20.4%,0.6,.276,.367,.444,.812,.168,.329,171,34.3,.351,118,Vs. R
3,2018-07-15,OAK,1129,7.5%,20.5%,0.4,.267,.333,.454,.787,.188,.306,154,22.5,.339,117,Vs. R
4,2018-07-15,BOS,1170,9.1%,18.7%,0.5,.276,.347,.452,.799,.175,.314,164,27.2,.343,113,Vs. R
5,2018-07-15,MIA,1246,7.6%,20.8%,0.4,.273,.337,.418,.755,.145,.325,158,12.2,.327,109,Vs. R
6,2018-07-15,CHC,1219,9.4%,22.2%,0.4,.273,.347,.428,.775,.154,.333,160,17.1,.332,108,Vs. R
7,2018-07-15,TOR,1073,8.2%,21.4%,0.4,.255,.321,.439,.760,.184,.292,137,11.3,.327,107,Vs. R
8,2018-07-15,CLE,1268,9.0%,18.3%,0.5,.257,.330,.449,.779,.192,.283,167,18.9,.333,106,Vs. R
9,2018-07-15,SEA,1100,6.5%,20.5%,0.3,.262,.316,.423,.739,.161,.302,132,3.8,.319,105,Vs. R
10,2018-07-15,MIN,1119,8.7%,20.0%,0.4,.253,.320,.451,.771,.198,.287,144,12.7,.328,105,Vs. R
11,2018-07-15,STL,1130,7.9%,21.0%,0.4,.255,.318,.418,.736,.163,.293,134,2.1,.318,100,Vs. R
12,2018-07-15,ARI,1095,9.1%,22.7%,0.4,.246,.323,.432,.754,.186,.291,135,6.7,.323,99,Vs. R
13,2018-07-15,LAA,1081,7.7%,20.3%,0.4,.242,.310,.415,.725,.172,.270,124,-2.6,.311,99,Vs. R
14,2018-07-15,COL,985,6.8%,22.0%,0.3,.280,.331,.473,.804,.193,.332,136,21.2,.342,99,Vs. R
15,2018-07-15,NYY,1173,7.8%,23.9%,0.3,.241,.305,.433,.738,.192,.280,140,2.4,.317,98,Vs. R
16,2018-07-15,PHI,1192,10.2%,24.6%,0.4,.241,.327,.399,.725,.158,.298,138,-0.9,.315,96,Vs. R
17,2018-07-15,TBR,1225,7.8%,24.3%,0.3,.246,.319,.378,.697,.132,.315,134,-9.5,.305,94,Vs. R
18,2018-07-15,MIL,1297,8.1%,26.6%,0.3,.242,.314,.406,.720,.164,.305,149,-2.4,.313,93,Vs. R
19,2018-07-15,SFG,1048,9.1%,21.7%,0.4,.249,.326,.387,.712,.137,.305,115,-7.7,.306,93,Vs. R
20,2018-07-15,TEX,1036,10.6%,24.5%,0.4,.236,.329,.398,.728,.162,.289,124,3.2,.319,93,Vs. R
21,2018-07-15,PIT,1076,7.2%,19.9%,0.4,.247,.306,.400,.706,.153,.283,115,-10.9,.304,90,Vs. R
22,2018-07-15,ATL,1110,7.2%,20.4%,0.4,.247,.309,.386,.695,.140,.295,116,-14.0,.301,85,Vs. R
23,2018-07-15,WSN,1146,8.5%,22.3%,0.4,.242,.309,.378,.687,.136,.293,120,-14.5,.300,84,Vs. R
24,2018-07-15,CHW,1244,5.6%,27.2%,0.2,.234,.287,.384,.671,.150,.301,121,-24.5,.291,83,Vs. R
25,2018-07-15,BAL,1095,7.3%,23.3%,0.3,.222,.289,.386,.674,.164,.260,108,-19.5,.293,82,Vs. R
26,2018-07-15,SDP,1111,8.0%,25.3%,0.3,.237,.301,.359,.660,.122,.305,106,-23.6,.289,81,Vs. R
27,2018-07-15,NYM,1080,9.9%,23.2%,0.4,.201,.285,.353,.638,.152,.237,93,-33.6,.278,76,Vs. R
28,2018-07-15,KCR,1008,6.0%,23.2%,0.3,.216,.274,.353,.627,.137,.264,84,-33.6,.274,69,Vs. R
29,2018-07-15,DET,1195,7.3%,24.4%,0.3,.215,.277,.333,.610,.119,.268,94,-45.7,.268,66,Vs. R
0,2018-07-16,LAD,984,10.7%,20.9%,0.5,.265,.350,.506,.856,.241,.292,154,39.0,.364,133,Vs. R
1,2018-07-16,HOU,1014,10.0%,15.3%,0.7,.262,.340,.456,.796,.194,.274,141,22.7,.342,120,Vs. R
2,2018-07-16,CIN,1165,11.2%,20.4%,0.6,.276,.367,.444,.812,.168,.329,171,34.3,.351,118,Vs. R
3,2018-07-16,OAK,1123,7.5%,20.7%,0.4,.267,.333,.454,.788,.188,.306,154,22.4,.339,117,Vs. R
4,2018-07-16,BOS,1134,9.1%,18.7%,0.5,.279,.350,.457,.808,.178,.317,162,29.6,.347,115,Vs. R
5,2018-07-16,MIA,1209,7.7%,20.6%,0.4,.273,.337,.420,.757,.147,.324,154,12.5,.328,109,Vs. R
6,2018-07-16,CHC,1187,9.5%,22.2%,0.4,.273,.348,.428,.777,.155,.334,156,17.2,.333,108,Vs. R
7,2018-07-16,TOR,1073,8.2%,21.4%,0.4,.255,.321,.439,.760,.184,.292,137,11.3,.327,107,Vs. R
8,2018-07-16,SEA,1086,6.4%,20.7%,0.3,.260,.315,.423,.738,.163,.300,130,3.2,.319,105,Vs. R
9,2018-07-16,CLE,1234,9.0%,18.5%,0.5,.256,.328,.440,.768,.185,.283,158,14.2,.328,103,Vs. R
10,2018-07-16,MIN,1083,8.9%,19.9%,0.4,.250,.319,.445,.764,.195,.285,136,9.8,.325,103,Vs. R
11,2018-07-16,LAA,1063,7.7%,20.1%,0.4,.243,.312,.418,.730,.175,.270,123,-1.0,.313,100,Vs. R
12,2018-07-16,STL,1093,8.0%,21.2%,0.4,.253,.317,.420,.737,.167,.290,130,2.5,.318,100,Vs. R
13,2018-07-16,ARI,1095,9.1%,22.7%,0.4,.246,.323,.432,.754,.186,.291,135,6.7,.323,99,Vs. R
14,2018-07-16,COL,985,6.8%,22.0%,0.3,.280,.331,.473,.804,.193,.332,136,21.2,.342,99,Vs. R
15,2018-07-16,NYY,1173,7.8%,23.9%,0.3,.241,.305,.433,.738,.192,.280,140,2.4,.317,98,Vs. R
16,2018-07-16,PHI,1182,10.3%,24.5%,0.4,.241,.328,.400,.727,.159,.298,138,-0.1,.316,97,Vs. R
17,2018-07-16,TBR,1189,7.7%,24.5%,0.3,.247,.320,.382,.701,.134,.316,131,-7.5,.307,95,Vs. R
18,2018-07-16,TEX,1026,10.7%,24.5%,0.4,.236,.331,.400,.731,.164,.289,124,4.4,.320,94,Vs. R
19,2018-07-16,MIL,1297,8.1%,26.6%,0.3,.242,.314,.406,.720,.164,.305,149,-2.4,.313,93,Vs. R
20,2018-07-16,SFG,1048,9.1%,21.7%,0.4,.249,.326,.387,.712,.137,.305,115,-7.7,.306,93,Vs. R
21,2018-07-16,PIT,1036,7.1%,20.0%,0.4,.243,.303,.394,.696,.151,.280,107,-14.1,.300,87,Vs. R
22,2018-07-16,WSN,1139,8.5%,22.0%,0.4,.243,.310,.379,.689,.136,.292,119,-13.7,.301,85,Vs. R
23,2018-07-16,ATL,1076,7.0%,20.5%,0.3,.246,.307,.386,.693,.140,.294,112,-14.3,.300,84,Vs. R
24,2018-07-16,CHW,1244,5.6%,27.2%,0.2,.234,.287,.384,.671,.150,.301,121,-24.5,.291,83,Vs. R
25,2018-07-16,BAL,1095,7.3%,23.3%,0.3,.222,.289,.386,.674,.164,.260,108,-19.5,.293,82,Vs. R
26,2018-07-16,SDP,1080,7.8%,25.4%,0.3,.237,.299,.361,.660,.124,.305,103,-23.0,.289,81,Vs. R
27,2018-07-16,NYM,1071,9.8%,23.2%,0.4,.203,.286,.356,.641,.153,.238,93,-32.4,.279,77,Vs. R
28,2018-07-16,KCR,1008,6.0%,23.2%,0.3,.216,.274,.353,.627,.137,.264,84,-33.6,.274,69,Vs. R
